"instruction","family","latency","throughput","uops","ports"
"VPCMPEQW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPCMPEQW (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPCMPGTB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPCMPGTB (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPCMPGTD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPCMPGTD (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPCMPGTQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPCMPGTQ (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPCMPGTW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPCMPGTW (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPERM2I128 (YMM, YMM, M256, I8)","AVX2","[3;≤12]","0.50 / 1.00","1","1*FP01"
"VPERM2I128 (YMM, YMM, YMM, I8)","AVX2","3","0.50 / 1.00","1","1*FP01"
"VPERMD (YMM, YMM, M256)","AVX2","[3;≤16]","1.00 / 2.00","3","1*FP01+1*FP1"
"VPERMD (YMM, YMM, YMM)","AVX2","[3;8]","1.00 / 1.17","2","2*FP01"
"VPERMPD (YMM, M256, I8)","AVX2","[≤13;≤14]","1.00 / 2.00","3","1*FP0123+1*FP1"
"VPERMPD (YMM, YMM, I8)","AVX2","6","0.67 / 1.25","2","1*FP01+1*FP12"
"VPERMPS (YMM, YMM, M256)","AVX2","[3;≤17]","1.00 / 2.00","3","1*FP01+1*FP1"
"VPERMPS (YMM, YMM, YMM)","AVX2","[3;8]","1.00 / 1.28","2","2*FP01"
"VPERMQ (YMM, M256, I8)","AVX2","[≤13;≤14]","1.00 / 2.00","3","1*FP0123+1*FP1"
"VPERMQ (YMM, YMM, I8)","AVX2","6","0.67 / 1.27","2","1*FP01+1*FP12"
"VPHADDD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00 / 2.00","4","1*FP0123+1*FP1+1*FP12"
"VPHADDD (YMM, YMM, YMM)","AVX2","2","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPHADDSW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 2.00","4","1*FP01+2*FP12"
"VPHADDSW (YMM, YMM, YMM)","AVX2","3","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPHADDW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 2.00","4","1*FP0123+1*FP1+1*FP12"
"VPHADDW (YMM, YMM, YMM)","AVX2","2","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPHSUBD (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 2.00","4","1*FP0123+1*FP1+1*FP12"
"VPHSUBD (YMM, YMM, YMM)","AVX2","2","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPHSUBSW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 2.00","4","1*FP01+2*FP12"
"VPHSUBSW (YMM, YMM, YMM)","AVX2","3","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPHSUBW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00 / 2.00","4","1*FP0123+1*FP1+1*FP12"
"VPHSUBW (YMM, YMM, YMM)","AVX2","2","1.00 / 2.00","3","1*FP0123+1*FP1+1*FP12"
"VPMADDUBSW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMADDUBSW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMADDWD (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMADDWD (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMASKMOVD (M128, XMM, XMM)","AVX2","[≤0;≤10]","3.00 / 6.00","18","3*FP1+5*FP45"
"VPMASKMOVD (M256, YMM, YMM)","AVX2","[≤0;≤7]","4.50 / 12.00","42","1*FP0123+4*FP1+2*FP12+9*FP45"
"VPMASKMOVD (XMM, XMM, M128)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPMASKMOVD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMASKMOVQ (M128, XMM, XMM)","AVX2","[≤0;≤10]","1.50 / 4.00","10","1*FP1+3*FP45"
"VPMASKMOVQ (M256, YMM, YMM)","AVX2","[≤0;≤8]","3.00 / 6.00","18","3*FP1+5*FP45"
"VPMASKMOVQ (XMM, XMM, M128)","AVX2","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VPMASKMOVQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXSB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXSB (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMAXSD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXSD (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMAXSW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXSW (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMAXUB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXUB (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMAXUD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXUD (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMAXUW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMAXUW (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINSB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINSB (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINSD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINSD (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINSW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINSW (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINUB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINUB (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINUD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINUD (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMINUW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPMINUW (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPMOVMSKB (R32, YMM)","AVX2","≤7","0.50 / 1.00","1","1*FP45"
"VPMOVSXBD (YMM, M64)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXBD (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVSXBQ (YMM, M32)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXBQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVSXBW (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXBW (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVSXDQ (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXDQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVSXWD (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXWD (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVSXWQ (YMM, M64)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVSXWQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXBD (YMM, M64)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXBD (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXBQ (YMM, M32)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXBQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXBW (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXBW (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXDQ (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXDQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXWD (YMM, M128)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXWD (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMOVZXWQ (YMM, M64)","AVX2","≤9","0.50 / 0.50","1","1*FP12"
"VPMOVZXWQ (YMM, XMM)","AVX2","4","0.67 / 1.25","2","1*FP01+1*FP12"
"VPMULDQ (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULDQ (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULHRSW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULHRSW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULHUW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULHUW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULHW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULHW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULLD (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULLD (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULLW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULLW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPMULUDQ (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPMULUDQ (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPOR (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPOR (YMM, YMM, YMM)","AVX2","1","0.25 / 0.25","1","1*FP0123"
"VPSADBW (YMM, YMM, M256)","AVX2","[3;≤12]","0.50 / 0.50","1","1*FP03"
"VPSADBW (YMM, YMM, YMM)","AVX2","3","0.50 / 0.50","1","1*FP03"
"VPSHUFB (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSHUFB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFD (YMM, M256, I8)","AVX2","[≤9;≤10]","0.50 / 0.50","1","1*FP12"
"VPSHUFD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFHW (YMM, M256, I8)","AVX2","[≤9;≤10]","0.50 / 0.50","1","1*FP12"
"VPSHUFHW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSHUFLW (YMM, M256, I8)","AVX2","[≤9;≤10]","0.50 / 0.50","1","1*FP12"
"VPSHUFLW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSIGNB (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSIGNB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSIGND (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSIGND (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSIGNW (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSIGNW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSLLD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLD (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSLLD (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLDQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLQ (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSLLQ (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLVD (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSLLVD (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLVD (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSLLVD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLVQ (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSLLVQ (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLVQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSLLVQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSLLW (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSLLW (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAD (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRAD (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAVD (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRAVD (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAVD (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSRAVD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRAW (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRAW (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLD (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRLD (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLDQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLQ (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRLQ (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLVD (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRLVD (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLVD (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSRLVD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLVQ (XMM, XMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRLVQ (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLVQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPSRLVQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLW (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSRLW (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VPSRLW (YMM, YMM, XMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPSUBB (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPSUBB (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPSUBD (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPSUBD (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPSUBQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPSUBQ (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPSUBSB (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSUBSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSUBSW (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSUBSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSUBUSB (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSUBUSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSUBUSW (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP01"
"VPSUBUSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP01"
"VPSUBW (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPSUBW (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VPUNPCKHBW (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHBW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHDQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHQDQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHQDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKHWD (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKHWD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLBW (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLBW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLDQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLQDQ (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLQDQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPUNPCKLWD (YMM, YMM, M256)","AVX2","[1;≤10]","0.50 / 0.50","1","1*FP12"
"VPUNPCKLWD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1","1*FP12"
"VPXOR (YMM, YMM, M256)","AVX2","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VPXOR (YMM, YMM, YMM)","AVX2","[0;1]","0.25 / 0.25","1","1*FP0123"
"VGATHERDPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤14]","1.50 / 3.00","15","1*FP01+1*FP0123+1*FP1+3*FP45"
"VGATHERDPD (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;≤16]","3.00 / 4.00","23","1*FP01+3*FP0123+3*FP1+5*FP45"
"VGATHERDPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤16]","3.00 / 4.00","23","1*FP01+3*FP0123+3*FP1+5*FP45"
"VGATHERDPS (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤28]","7.00 / 8.00","39","1*FP01+7*FP0123+7*FP1+9*FP45"
"VGATHERQPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤14]","1.50 / 3.00","15","1*FP01+1*FP0123+1*FP1+3*FP45"
"VGATHERQPD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤18]","2.50 / 4.00","23","2*FP01+2*FP0123+2*FP1+1*FP12+5*FP45"
"VGATHERQPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤20]","2.00 / 3.00","15","2*FP0123+2*FP1+3*FP45"
"VGATHERQPS (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤18]","2.50 / 4.00","23","2*FP01+2*FP0123+2*FP1+1*FP12+5*FP45"
"VPGATHERDD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤16]","3.00 / 4.00","23","1*FP01+3*FP0123+3*FP1+5*FP45"
"VPGATHERDD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤28]","7.00 / 8.00","39","1*FP01+7*FP0123+7*FP1+9*FP45"
"VPGATHERDQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤14]","1.50 / 3.00","15","1*FP01+1*FP0123+1*FP1+3*FP45"
"VPGATHERDQ (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;≤16]","3.00 / 4.00","23","1*FP01+3*FP0123+3*FP1+5*FP45"
"VPGATHERQD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤20]","2.00 / 3.00","15","2*FP0123+2*FP1+3*FP45"
"VPGATHERQD (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤18]","2.50 / 4.00","23","2*FP01+2*FP0123+2*FP1+1*FP12+5*FP45"
"VPGATHERQQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤14]","1.50 / 3.00","15","1*FP01+1*FP0123+1*FP1+3*FP45"
"VPGATHERQQ (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤18]","2.50 / 4.00","23","2*FP01+2*FP0123+2*FP1+1*FP12+5*FP45"
"VAESDEC (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDEC (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESDECLAST (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDECLAST (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESENC (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENC (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESENCLAST (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENCLAST (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESIMC (XMM, M128)","AVXAES","≤12","0.50 / 0.50","1","1*FP01"
"VAESIMC (XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESKEYGENASSIST (XMM, M128, I8)","AVXAES","≤12","0.50 / 0.50","1","1*FP01"
"VAESKEYGENASSIST (XMM, XMM, I8)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"ADC (AL, 0)","BASE","1","0.33","1",""
"ADC (AL, I8)","BASE","1","0.33","1",""
"ADC (AX, I16)","BASE","1","0.33","1",""
"ADC (EAX, I32)","BASE","1","0.33","1",""
"ADC (M16, 0)","BASE","[1;≤11]","0.60","1",""
"ADC (M16, I16)","BASE","[1;≤11]","0.60","1",""
"ADC (M16, I8)","BASE","[1;≤11]","0.58","1",""
"ADC (M16, R16)","BASE","[1;≤11]","0.56","1",""
"ADC (M32, 0)","BASE","[1;≤10]","0.60","1",""
"ADC (M32, I32)","BASE","[1;≤10]","0.55","1",""
"ADC (M32, I8)","BASE","[1;≤10]","0.60","1",""
"ADC (M32, R32)","BASE","[1;≤10]","0.54","1",""
"ADC (M64, 0)","BASE","[1;≤10]","0.50","1",""
"ADC (M64, I32)","BASE","[1;≤10]","0.55","1",""
"ADC (M64, I8)","BASE","[1;≤10]","0.56","1",""
"ADC (M64, R64)","BASE","[1;≤10]","0.55","1",""
"ADC (M8, 0)","BASE","[1;≤11]","0.52","1",""
"ADC (M8, I8)","BASE","[1;≤11]","0.55","1",""
"ADC (M8, R8h)","BASE","[1;≤11]","0.60","1",""
"ADC (M8, R8l)","BASE","[1;≤11]","0.60","1",""
"ADC (R16, 0)","BASE","1","0.50","1",""
"ADC (R16, I16)","BASE","1","0.50","1",""
"ADC (R16, I8)","BASE","1","0.50","1",""
"ADC (R16, M16)","BASE","[1;≤6]","0.50","1",""
"ADC (R32, 0)","BASE","1","0.50","1",""
"ADC (R32, I32)","BASE","1","0.50","1",""
"ADC (R32, I8)","BASE","1","0.50","1",""
"ADC (R32, M32)","BASE","[1;≤6]","0.50","1",""
"ADC (R64, 0)","BASE","1","0.50","1",""
"ADC (R64, I32)","BASE","1","0.50","1",""
"ADC (R64, I8)","BASE","1","0.50","1",""
"ADC (R64, M64)","BASE","[1;≤6]","0.50","1",""
"ADC (R8h, 0)","BASE","1","0.50","1",""
"ADC (R8h, I8)","BASE","1","0.50","1",""
"ADC (R8h, M8)","BASE","[1;≤6]","0.50","1",""
"ADC (R8l, M8)","BASE","[1;≤6]","0.50","1",""
"ADC (RAX, I32)","BASE","1","0.33","1",""
"ADC_10 (R8h, R8h)","BASE","1","0.50","1",""
"ADC_10 (R8h, R8l)","BASE","1","0.50","1",""
"ADC_10 (R8l, R8h)","BASE","1","0.50","1",""
"ADC_10 (R8l, R8l)","BASE","1","0.50","1",""
"ADC_11 (R16, R16)","BASE","1","0.50","1",""
"ADC_11 (R32, R32)","BASE","1","0.50","1",""
