"instruction","family","latency","throughput","uops","ports"
"PREFETCH_EXCLUSIVE (M512)","3DNOW_PREFETCH","","7.00","3",""
"PREFETCHW (M512)","3DNOW_PREFETCH","","0.50","1",""
"AESDEC (XMM, M128)","AES","[4;≤13]","0.50","1",""
"AESDEC (XMM, XMM)","AES","4","0.50","1",""
"AESDECLAST (XMM, M128)","AES","[4;≤13]","0.50","1",""
"AESDECLAST (XMM, XMM)","AES","4","0.50","1",""
"AESENC (XMM, M128)","AES","[4;≤13]","0.50","1",""
"AESENC (XMM, XMM)","AES","4","0.50","1",""
"AESENCLAST (XMM, M128)","AES","[4;≤13]","0.50","1",""
"AESENCLAST (XMM, XMM)","AES","4","0.50","1",""
"AESIMC (XMM, M128)","AES","[≤9;≤13]","0.50","1",""
"AESIMC (XMM, XMM)","AES","4","0.50","1",""
"AESKEYGENASSIST (XMM, M128, I8)","AES","[≤9;≤13]","0.50","1",""
"AESKEYGENASSIST (XMM, XMM, I8)","AES","4","0.50","1",""
"ADC (AL, 0)","BASE","[1;2]","1.00","1",""
"ADC (AL, I8)","BASE","[1;2]","1.00","1",""
"ADC (AX, I16)","BASE","[1;2]","1.00","1",""
"ADC (EAX, I32)","BASE","[1;2]","1.00","1",""
"ADC (M16, 0)","BASE","[2;≤10]","1.00","1",""
"ADC (M16, I16)","BASE","[2;≤10]","1.00","1",""
"ADC (M16, I8)","BASE","[2;≤10]","1.00","1",""
"ADC (M16, R16)","BASE","[1;≤10]","1.00","1",""
"ADC (M32, 0)","BASE","[2;≤9]","1.00","1",""
"ADC (M32, I32)","BASE","[2;≤9]","1.00","1",""
"ADC (M32, I8)","BASE","[2;≤9]","1.00","1",""
"ADC (M32, R32)","BASE","[1;≤9]","1.00","1",""
"ADC (M64, 0)","BASE","[2;≤9]","1.00","1",""
"ADC (M64, I32)","BASE","[2;≤9]","1.00","1",""
"ADC (M64, I8)","BASE","[2;≤9]","1.00","1",""
"ADC (M64, R64)","BASE","[1;≤9]","1.00","1",""
"ADC (M8, 0)","BASE","[2;≤10]","1.00","1",""
"ADC (M8, I8)","BASE","[2;≤10]","0.50","1",""
"ADC (M8, R8h)","BASE","[2;≤10]","1.00","1",""
"ADC (M8, R8l)","BASE","[1;≤10]","1.00","1",""
"ADC (R16, 0)","BASE","[1;2]","1.00","1",""
"ADC (R16, I16)","BASE","[1;2]","1.00","1",""
"ADC (R16, I8)","BASE","[1;2]","1.00","1",""
"ADC (R16, M16)","BASE","[1;≤6]","1.00","1",""
"ADC (R32, 0)","BASE","[1;2]","1.00","1",""
"ADC (R32, I32)","BASE","[1;2]","1.00","1",""
"ADC (R32, I8)","BASE","[1;2]","1.00","1",""
"ADC (R32, M32)","BASE","[1;≤6]","1.00","1",""
"ADC (R64, 0)","BASE","[1;2]","1.00","1",""
"ADC (R64, I32)","BASE","[1;2]","1.00","1",""
"ADC (R64, I8)","BASE","[1;2]","1.00","1",""
"ADC (R64, M64)","BASE","[1;≤6]","1.00","1",""
"ADC (R8h, 0)","BASE","[1;2]","1.00","1",""
"ADC (R8h, I8)","BASE","[1;2]","1.00","1",""
"ADC (R8h, M8)","BASE","[1;≤6]","1.00","1",""
"ADC (R8l, M8)","BASE","[1;≤6]","1.00","1",""
"ADC (RAX, I32)","BASE","[1;2]","1.00","1",""
"ADC_10 (R8h, R8h)","BASE","[1;≤3]","1.00","1",""
"ADC_10 (R8h, R8l)","BASE","[1;2]","1.00","1",""
"ADC_10 (R8l, R8h)","BASE","[1;≤3]","1.00","1",""
"ADC_10 (R8l, R8l)","BASE","[1;2]","1.00","1",""
"ADC_11 (R16, R16)","BASE","[1;2]","1.00","1",""
"ADC_11 (R32, R32)","BASE","[1;2]","1.00","1",""
"ADC_11 (R64, R64)","BASE","[1;2]","1.00","1",""
"ADC_12 (R8h, R8h)","BASE","[1;≤3]","1.00","1",""
"ADC_12 (R8h, R8l)","BASE","[1;2]","1.00","1",""
"ADC_12 (R8l, R8h)","BASE","[1;≤3]","1.00","1",""
"ADC_12 (R8l, R8l)","BASE","[1;2]","1.00","1",""
"ADC_13 (R16, R16)","BASE","[1;2]","1.00","1",""
"ADC_13 (R32, R32)","BASE","[1;2]","1.00","1",""
"ADC_13 (R64, R64)","BASE","[1;2]","1.00","1",""
"ADC_LOCK (M16, 0)","BASE","[≤12;≤19]","15.25","1",""
"ADC_LOCK (M16, I16)","BASE","[≤12;≤19]","15.25","1",""
"ADC_LOCK (M16, I8)","BASE","[≤12;≤19]","15.25","1",""
"ADC_LOCK (M16, R16)","BASE","[≤13;≤20]","15.25","1",""
"ADC_LOCK (M32, 0)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M32, I32)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M32, I8)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M32, R32)","BASE","[≤13;≤19]","15.25","1",""
"ADC_LOCK (M64, 0)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M64, I32)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M64, I8)","BASE","[≤12;≤18]","15.25","1",""
"ADC_LOCK (M64, R64)","BASE","[≤13;≤19]","15.25","1",""
"ADC_LOCK (M8, 0)","BASE","[≤12;≤19]","15.25","1",""
"ADC_LOCK (M8, I8)","BASE","[≤12;≤19]","15.25","1",""
"ADC_LOCK (M8, R8h)","BASE","[≤13;≤20]","15.25","1",""
"ADC_LOCK (M8, R8l)","BASE","[12;≤20]","15.25","1",""
"ADC_R0 (R8l, 0)","BASE","[1;2]","1.00","1",""
"ADC_R0 (R8l, I8)","BASE","[1;2]","1.00","1",""
"ADC_R4 (R8l, 0)","BASE","[1;2]","1.00","1",""
"ADC_R4 (R8l, I8)","BASE","[1;2]","1.00","1",""
"ADD (AL, 0)","BASE","1","0.67","1",""
"ADD (AL, I8)","BASE","1","0.67","1",""
"ADD (AX, I16)","BASE","1","0.67","1",""
"ADD (EAX, I32)","BASE","1","0.67","1",""
"ADD (M16, 0)","BASE","[4;≤10]","1.00","1",""
"ADD (M16, I16)","BASE","[4;≤10]","0.50","1",""
"ADD (M16, I8)","BASE","[4;≤10]","1.00","1",""
"ADD (M16, R16)","BASE","[1;≤10]","1.00","1",""
"ADD (M32, 0)","BASE","[4;≤9]","0.50","1",""
"ADD (M32, I32)","BASE","[4;≤9]","0.50","1",""
"ADD (M32, I8)","BASE","[4;≤9]","1.00","1",""
"ADD (M32, R32)","BASE","[1;≤9]","1.00","1",""
"ADD (M64, 0)","BASE","[4;≤9]","1.00","1",""
"ADD (M64, I32)","BASE","[4;≤9]","1.00","1",""
"ADD (M64, I8)","BASE","[4;≤9]","1.00","1",""
"ADD (M64, R64)","BASE","[1;≤9]","1.00","1",""
"ADD (M8, 0)","BASE","[4;≤10]","1.00","1",""
"ADD (M8, I8)","BASE","[4;≤10]","1.00","1",""
"ADD (M8, R8h)","BASE","[≤3;≤10]","0.25","1",""
"ADD (M8, R8l)","BASE","[1;≤10]","1.00","1",""
"ADD (R16, 0)","BASE","1","0.33","1",""
"ADD (R16, I16)","BASE","1","0.33","1",""
"ADD (R16, I8)","BASE","1","0.33","1",""
"ADD (R16, M16)","BASE","[1;≤5]","0.50","1",""
"ADD (R32, 0)","BASE","1","0.33","1",""
"ADD (R32, I32)","BASE","1","0.37","1",""
"ADD (R32, I8)","BASE","1","0.33","1",""
"ADD (R32, M32)","BASE","[1;≤5]","0.50","1",""
"ADD (R64, 0)","BASE","1","0.33","1",""
"ADD (R64, I32)","BASE","1","0.40","1",""
"ADD (R64, I8)","BASE","1","0.33","1",""
"ADD (R64, M64)","BASE","[1;≤5]","0.50","1",""
"ADD (R8h, 0)","BASE","[2;≤3]","1.00","1",""
"ADD (R8h, I8)","BASE","[2;≤3]","1.00","1",""
"ADD (R8h, M8)","BASE","[2;≤6]","1.00","1",""
"ADD (R8l, M8)","BASE","[1;≤5]","0.50","1",""
"ADD (RAX, I32)","BASE","1","0.67","1",""
"ADD_00 (R8h, R8h)","BASE","[1;≤2]","1.00","1",""
"ADD_00 (R8h, R8l)","BASE","[2;≤3]","1.00","1",""
"ADD_00 (R8l, R8h)","BASE","[2;≤3]","1.00","1",""
"ADD_00 (R8l, R8l)","BASE","1","0.33","1",""
"ADD_01 (R16, R16)","BASE","1","0.33","1",""
"ADD_01 (R32, R32)","BASE","1","0.33","1",""
"ADD_01 (R64, R64)","BASE","1","0.33","1",""
"ADD_02 (R8h, R8h)","BASE","[1;≤2]","1.00","1",""
"ADD_02 (R8h, R8l)","BASE","[2;≤3]","1.00","1",""
"ADD_02 (R8l, R8h)","BASE","[2;≤3]","1.00","1",""
"ADD_02 (R8l, R8l)","BASE","1","0.33","1",""
"ADD_03 (R16, R16)","BASE","1","0.33","1",""
"ADD_03 (R32, R32)","BASE","1","0.33","1",""
"ADD_03 (R64, R64)","BASE","1","0.33","1",""
"ADD_LOCK (M16, 0)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M16, I16)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M16, I8)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M16, R16)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M32, 0)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M32, I32)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M32, I8)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M32, R32)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M64, 0)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M64, I32)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M64, I8)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M64, R64)","BASE","[≤12;≤18]","15.25","1",""
"ADD_LOCK (M8, 0)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M8, I8)","BASE","[≤12;≤19]","15.25","1",""
"ADD_LOCK (M8, R8h)","BASE","[≤13;≤20]","15.25","1",""
"ADD_LOCK (M8, R8l)","BASE","[11;≤19]","15.25","1",""
"ADD_R0 (R8l, 0)","BASE","1","0.33","1",""
"ADD_R0 (R8l, I8)","BASE","1","0.33","1",""
"ADD_R4 (R8l, 0)","BASE","1","0.33","1",""
"ADD_R4 (R8l, I8)","BASE","1","0.33","1",""
"AND (AL, 0)","BASE","1","0.67","1",""
"AND (AL, I8)","BASE","1","0.67","1",""
"AND (AX, I16)","BASE","1","0.67","1",""
"AND (EAX, I32)","BASE","1","0.67","1",""
"AND (M16, 0)","BASE","[4;≤10]","0.50","1",""
"AND (M16, I16)","BASE","[4;≤10]","1.00","1",""
"AND (M16, I8)","BASE","[4;≤10]","1.00","1",""
"AND (M16, R16)","BASE","[1;≤10]","1.00","1",""
"AND (M32, 0)","BASE","[4;≤9]","1.00","1",""
"AND (M32, I32)","BASE","[4;≤9]","1.00","1",""
"AND (M32, I8)","BASE","[4;≤9]","1.00","1",""
"AND (M32, R32)","BASE","[1;≤9]","1.00","1",""
"AND (M64, 0)","BASE","[4;≤9]","1.00","1",""
"AND (M64, I32)","BASE","[4;≤9]","1.00","1",""
"AND (M64, I8)","BASE","[4;≤9]","1.00","1",""
"AND (M64, R64)","BASE","[1;≤9]","0.50","1",""
"AND (M8, 0)","BASE","[4;≤10]","1.00","1",""
"AND (M8, I8)","BASE","[4;≤10]","1.00","1",""
"AND (M8, R8h)","BASE","[≤3;≤10]","1.00","1",""
"AND (M8, R8l)","BASE","[1;≤10]","1.00","1",""
"AND (R16, 0)","BASE","1","0.33","1",""
"AND (R16, I16)","BASE","1","0.33","1",""
"AND (R16, I8)","BASE","1","0.33","1",""
"AND (R16, M16)","BASE","[1;≤5]","0.50","1",""
"AND (R32, 0)","BASE","1","0.33","1",""
"AND (R32, I32)","BASE","1","0.37","1",""
"AND (R32, I8)","BASE","1","0.33","1",""
"AND (R32, M32)","BASE","[1;≤5]","0.50","1",""
"AND (R64, 0)","BASE","1","0.33","1",""
"AND (R64, I32)","BASE","1","0.40","1",""
"AND (R64, I8)","BASE","1","0.33","1",""
"AND (R64, M64)","BASE","[1;≤5]","0.50","1",""
"AND (R8h, 0)","BASE","[2;≤3]","1.00","1",""
"AND (R8h, I8)","BASE","[2;≤3]","1.00","1",""
"AND (R8h, M8)","BASE","[2;≤6]","1.00","1",""
"AND (R8l, M8)","BASE","[1;≤5]","0.50","1",""
"AND (RAX, I32)","BASE","1","0.67","1",""
"AND_20 (R8h, R8h)","BASE","[1;≤2]","1.00","1",""
"AND_20 (R8h, R8l)","BASE","[2;≤3]","1.00","1",""
"AND_20 (R8l, R8h)","BASE","[2;≤3]","1.00","1",""
"AND_20 (R8l, R8l)","BASE","1","0.33","1",""
"AND_21 (R16, R16)","BASE","1","0.33","1",""
"AND_21 (R32, R32)","BASE","1","0.33","1",""
"AND_21 (R64, R64)","BASE","1","0.33","1",""
"AND_22 (R8h, R8h)","BASE","[1;≤2]","1.00","1",""
"AND_22 (R8h, R8l)","BASE","[2;≤3]","1.00","1",""
"AND_22 (R8l, R8h)","BASE","[2;≤3]","1.00","1",""
"AND_22 (R8l, R8l)","BASE","1","0.33","1",""
"AND_23 (R16, R16)","BASE","1","0.33","1",""
"AND_23 (R32, R32)","BASE","1","0.33","1",""
"AND_23 (R64, R64)","BASE","1","0.33","1",""
"AND_LOCK (M16, 0)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M16, I16)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M16, I8)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M16, R16)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M32, 0)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M32, I32)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M32, I8)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M32, R32)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M64, 0)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M64, I32)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M64, I8)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M64, R64)","BASE","[≤12;≤18]","15.25","1",""
"AND_LOCK (M8, 0)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M8, I8)","BASE","[≤12;≤19]","15.25","1",""
"AND_LOCK (M8, R8h)","BASE","[≤13;≤20]","15.25","1",""
"AND_LOCK (M8, R8l)","BASE","[≤12;≤19]","15.25","1",""
"AND_R0 (R8l, 0)","BASE","1","0.33","1",""
"AND_R0 (R8l, I8)","BASE","1","0.33","1",""
"AND_R4 (R8l, 0)","BASE","1","0.33","1",""
"AND_R4 (R8l, I8)","BASE","1","0.33","1",""
"BSF (R16, M16)","BASE","[3;≤7]","1.00","1",""
"BSF (R16, R16)","BASE","3","1.00","1",""
"BSF (R32, M32)","BASE","[3;≤7]","1.00","1",""
"BSF (R32, R32)","BASE","3","1.00","1",""
"BSF (R64, M64)","BASE","[3;≤7]","1.00","1",""
"BSF (R64, R64)","BASE","3","1.00","1",""
"BSR (R16, M16)","BASE","[3;≤7]","1.00","1",""
"BSR (R16, R16)","BASE","3","1.00","1",""
"BSR (R32, M32)","BASE","[3;≤7]","1.00","1",""
"BSR (R32, R32)","BASE","3","1.00","1",""
"BSR (R64, M64)","BASE","[3;≤7]","1.00","1",""
"BSR (R64, R64)","BASE","3","1.00","1",""
"BSWAP (R32)","BASE","1","1.00","1",""
"BSWAP (R64)","BASE","1","1.00","1",""
"BT (M16, 0)","BASE","[5;≤6]","1.00","1",""
"BT (M16, I8)","BASE","[5;≤6]","1.00","1",""
"BT (M16, R16)","BASE","[≤7;8]","10.00","8",""
"BT (M32, 0)","BASE","[5;≤6]","1.00","1",""
"BT (M32, I8)","BASE","[5;≤6]","1.00","1",""
"BT (M32, R32)","BASE","[≤7;8]","10.00","8",""
"BT (M64, 0)","BASE","[5;≤6]","1.00","1",""
"BT (M64, I8)","BASE","[5;≤6]","1.00","1",""
"BT (M64, R64)","BASE","[≤7;8]","10.00","8",""
"BT (R16, 0)","BASE","2","1.00","1",""
"BT (R16, I8)","BASE","2","1.00","1",""
"BT (R16, R16)","BASE","2","1.00","1",""
"BT (R32, 0)","BASE","2","1.00","1",""
"BT (R32, I8)","BASE","2","1.00","1",""
"BT (R32, R32)","BASE","2","1.00","1",""
"BT (R64, 0)","BASE","2","1.00","1",""
"BT (R64, I8)","BASE","2","1.00","1",""
"BT (R64, R64)","BASE","2","1.00","1",""
"BTC (M16, 0)","BASE","[5;≤10]","1.00","1",""
"BTC (M16, I8)","BASE","[5;≤10]","1.00","1",""
"BTC (M16, R16)","BASE","[6;≤37]","13.00","11",""
"BTC (M32, 0)","BASE","[5;≤9]","1.00","1",""
"BTC (M32, I8)","BASE","[5;≤9]","0.50","1",""
"BTC (M32, R32)","BASE","[6;≤36]","13.00","11",""
"BTC (M64, 0)","BASE","[5;≤9]","1.00","1",""
"BTC (M64, I8)","BASE","[5;≤9]","1.00","1",""
"BTC (M64, R64)","BASE","[6;≤36]","13.00","11",""
"BTC (R16, 0)","BASE","[1;2]","1.00","1",""
"BTC (R16, I8)","BASE","[1;2]","1.00","1",""
"BTC (R16, R16)","BASE","[1;2]","1.00","1",""
"BTC (R32, 0)","BASE","[1;2]","1.00","1",""
"BTC (R32, I8)","BASE","[1;2]","1.00","1",""
"BTC (R32, R32)","BASE","[1;2]","1.00","1",""
"BTC (R64, 0)","BASE","[1;2]","1.00","1",""
"BTC (R64, I8)","BASE","[1;2]","1.00","1",""
"BTC (R64, R64)","BASE","[1;2]","1.00","1",""
"BTC_LOCK (M16, 0)","BASE","[≤13;≤19]","15.25","1",""
"BTC_LOCK (M16, I8)","BASE","[≤13;≤19]","15.25","1",""
"BTC_LOCK (M16, R16)","BASE","[15;≤48]","17.30","11",""
"BTC_LOCK (M32, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTC_LOCK (M32, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTC_LOCK (M32, R32)","BASE","[15;≤47]","17.30","11",""
"BTC_LOCK (M64, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTC_LOCK (M64, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTC_LOCK (M64, R64)","BASE","[15;≤47]","17.30","11",""
"BTR (M16, 0)","BASE","[5;≤10]","1.00","1",""
"BTR (M16, I8)","BASE","[5;≤10]","0.50","1",""
"BTR (M16, R16)","BASE","[6;≤37]","13.00","11",""
"BTR (M32, 0)","BASE","[5;≤9]","0.50","1",""
"BTR (M32, I8)","BASE","[5;≤9]","1.00","1",""
"BTR (M32, R32)","BASE","[6;≤36]","13.00","11",""
"BTR (M64, 0)","BASE","[5;≤9]","1.00","1",""
"BTR (M64, I8)","BASE","[5;≤9]","1.00","1",""
"BTR (M64, R64)","BASE","[6;≤36]","13.00","11",""
"BTR (R16, 0)","BASE","[1;2]","1.00","1",""
"BTR (R16, I8)","BASE","[1;2]","1.00","1",""
"BTR (R16, R16)","BASE","[1;2]","1.00","1",""
"BTR (R32, 0)","BASE","[1;2]","1.00","1",""
"BTR (R32, I8)","BASE","[1;2]","1.00","1",""
"BTR (R32, R32)","BASE","[1;2]","1.00","1",""
"BTR (R64, 0)","BASE","[1;2]","1.00","1",""
"BTR (R64, I8)","BASE","[1;2]","1.00","1",""
"BTR (R64, R64)","BASE","[1;2]","1.00","1",""
"BTR_LOCK (M16, 0)","BASE","[≤13;≤19]","15.25","1",""
"BTR_LOCK (M16, I8)","BASE","[≤13;≤19]","15.25","1",""
"BTR_LOCK (M16, R16)","BASE","[15;≤48]","17.30","11",""
"BTR_LOCK (M32, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTR_LOCK (M32, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTR_LOCK (M32, R32)","BASE","[15;≤47]","17.30","11",""
"BTR_LOCK (M64, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTR_LOCK (M64, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTR_LOCK (M64, R64)","BASE","[15;≤47]","17.30","11",""
"BTS (M16, 0)","BASE","[5;≤10]","1.00","1",""
"BTS (M16, I8)","BASE","[5;≤10]","1.00","1",""
"BTS (M16, R16)","BASE","[6;≤37]","13.00","11",""
"BTS (M32, 0)","BASE","[5;≤9]","1.00","1",""
"BTS (M32, I8)","BASE","[5;≤9]","1.00","1",""
"BTS (M32, R32)","BASE","[6;≤36]","13.00","11",""
"BTS (M64, 0)","BASE","[5;≤9]","0.50","1",""
"BTS (M64, I8)","BASE","[5;≤9]","1.00","1",""
"BTS (M64, R64)","BASE","[6;≤36]","13.00","11",""
"BTS (R16, 0)","BASE","[1;2]","1.00","1",""
"BTS (R16, I8)","BASE","[1;2]","1.00","1",""
"BTS (R16, R16)","BASE","[1;2]","1.00","1",""
"BTS (R32, 0)","BASE","[1;2]","1.00","1",""
"BTS (R32, I8)","BASE","[1;2]","1.00","1",""
"BTS (R32, R32)","BASE","[1;2]","1.00","1",""
"BTS (R64, 0)","BASE","[1;2]","1.00","1",""
"BTS (R64, I8)","BASE","[1;2]","1.00","1",""
"BTS (R64, R64)","BASE","[1;2]","1.00","1",""
"BTS_LOCK (M16, 0)","BASE","[≤13;≤19]","15.25","1",""
"BTS_LOCK (M16, I8)","BASE","[≤13;≤19]","15.25","1",""
"BTS_LOCK (M16, R16)","BASE","[15;≤48]","17.30","11",""
"BTS_LOCK (M32, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTS_LOCK (M32, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTS_LOCK (M32, R32)","BASE","[15;≤47]","17.30","11",""
"BTS_LOCK (M64, 0)","BASE","[≤13;≤18]","15.25","1",""
"BTS_LOCK (M64, I8)","BASE","[≤13;≤18]","15.25","1",""
"BTS_LOCK (M64, R64)","BASE","[15;≤47]","17.30","11",""
"CALL_NEAR (M64)","BASE","","4.00","3",""
"CALL_NEAR (R64)","BASE","","2.20","1",""
"CALL_NEAR (Rel32)","BASE","","4.33","1",""
"CBW","BASE","1","1.00","1",""
"CDQ","BASE","1","1.00","1",""
"CLC","BASE","","1.00","1",""
"CLD","BASE","","0.30","1",""
"CLI","BASE","","1.00","1",""
"CLTS","BASE","","47.00","9",""
"CMC","BASE","1","1.00","1",""
"CMOVB (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVB (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVB (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVB (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVB (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVB (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVBE (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVBE (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVBE (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVBE (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVBE (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVBE (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVL (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVL (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVL (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVL (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVL (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVL (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVLE (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVLE (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVLE (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVLE (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVLE (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVLE (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNB (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNB (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNB (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNB (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNB (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNB (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNBE (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNBE (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNBE (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNBE (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNBE (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNBE (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNL (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNL (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNL (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNL (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNL (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNL (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNLE (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNLE (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNLE (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNLE (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNLE (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNLE (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNO (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNO (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNO (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNO (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNO (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNO (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNP (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNP (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNP (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNP (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNP (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNP (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNS (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNS (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNS (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNS (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNS (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNS (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVNZ (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVNZ (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVNZ (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVNZ (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVNZ (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVNZ (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVO (R16, M16)","BASE","[1;≤6]","1.00","1",""
"CMOVO (R16, R16)","BASE","[1;2]","1.00","1",""
"CMOVO (R32, M32)","BASE","[1;≤6]","1.00","1",""
"CMOVO (R32, R32)","BASE","[1;2]","1.00","1",""
"CMOVO (R64, M64)","BASE","[1;≤6]","1.00","1",""
"CMOVO (R64, R64)","BASE","[1;2]","1.00","1",""
"CMOVP (R16, M16)","BASE","[1;≤6]","1.00","1",""
