"instruction","family","latency","throughput","uops","ports"
"VADDSUBPD (XMM, XMM, XMM)","AVX","3","0.50 / 0.50","1","1*FP23"
"VADDSUBPD (YMM, YMM, M256)","AVX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSUBPD (YMM, YMM, YMM)","AVX","3","0.50 / 0.50","1","1*FP23"
"VADDSUBPS (XMM, XMM, M128)","AVX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSUBPS (XMM, XMM, XMM)","AVX","3","0.50 / 0.50","1","1*FP23"
"VADDSUBPS (YMM, YMM, M256)","AVX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSUBPS (YMM, YMM, YMM)","AVX","3","0.50 / 0.50","1","1*FP23"
"VANDNPD (XMM, XMM, M128)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (XMM, XMM, XMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPD (YMM, YMM, M256)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (YMM, YMM, YMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS (XMM, XMM, M128)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (XMM, XMM, XMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS (YMM, YMM, M256)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (YMM, YMM, YMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDPD (XMM, XMM, M128)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDPD (XMM, XMM, XMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VANDPD (YMM, YMM, M256)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDPD (YMM, YMM, YMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VANDPS (XMM, XMM, M128)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDPS (XMM, XMM, XMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VANDPS (YMM, YMM, M256)","AVX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDPS (YMM, YMM, YMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VBLENDPD (XMM, XMM, M128, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDPD (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBLENDPD (YMM, YMM, M256, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDPD (YMM, YMM, YMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBLENDPS (XMM, XMM, M128, I8)","AVX","[1;≤9]","0.33 / 0.50","1","1*FP013"
"VBLENDPS (XMM, XMM, XMM, I8)","AVX","1","0.33 / 0.38","1","1*FP013"
"VBLENDPS (YMM, YMM, M256, I8)","AVX","[3;≤10]","0.33 / 0.50","1","1*FP013"
"VBLENDPS (YMM, YMM, YMM, I8)","AVX","3","0.33 / 0.38","1","1*FP013"
"VBLENDVPD (XMM, XMM, M128, XMM)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDVPD (XMM, XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBLENDVPD (YMM, YMM, M256, YMM)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDVPD (YMM, YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBLENDVPS (XMM, XMM, M128, XMM)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDVPS (XMM, XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBLENDVPS (YMM, YMM, M256, YMM)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VBLENDVPS (YMM, YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VBROADCASTF128 (YMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VBROADCASTSD (YMM, M64)","AVX","[≤7;≤8]","0.50","1",""
"VBROADCASTSS (XMM, M32)","AVX","[≤7;≤8]","0.50","1",""
"VBROADCASTSS (YMM, M32)","AVX","[≤7;≤8]","0.50","1",""
"VCMPPD (XMM, XMM, M128, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPPD (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCMPPD (YMM, YMM, M256, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPPD (YMM, YMM, YMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCMPPS (XMM, XMM, M128, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPPS (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCMPPS (YMM, YMM, M256, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPPS (YMM, YMM, YMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCMPSD (XMM, XMM, M64, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPSD (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCMPSS (XMM, XMM, M32, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VCMPSS (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP01"
"VCOMISD (XMM, M64)","AVX","[≤7;≤13]","1.00","2",""
"VCOMISD (XMM, XMM)","AVX","≤7","1.00","2",""
"VCOMISS (XMM, M32)","AVX","[≤7;≤13]","1.00","2",""
"VCOMISS (XMM, XMM)","AVX","≤7","1.00","2",""
"VCVTDQ2PD (XMM, M64)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PD (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PD (YMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PD (YMM, XMM)","AVX","4","1.00","2",""
"VCVTDQ2PS (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PS (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PS (YMM, M256)","AVX","≤11","1.00 / 1.00","1","1*FP3"
"VCVTDQ2PS (YMM, YMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPD2DQ (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTPD2DQ (XMM, M256)","AVX","≤14","1.00","2",""
"VCVTPD2DQ (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPD2DQ (XMM, YMM)","AVX","6","1.00","2",""
"VCVTPD2PS (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTPD2PS (XMM, M256)","AVX","≤14","1.00","2",""
"VCVTPD2PS (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPD2PS (XMM, YMM)","AVX","6","1.00","2",""
"VCVTPS2DQ (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTPS2DQ (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPS2DQ (YMM, M256)","AVX","≤11","1.00 / 1.00","1","1*FP3"
"VCVTPS2DQ (YMM, YMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPS2PD (XMM, M64)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTPS2PD (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTPS2PD (YMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTPS2PD (YMM, XMM)","AVX","4","1.00","2",""
"VCVTSD2SI (R32, M64)","AVX","[12;≤15]","1.00","2",""
"VCVTSD2SI (R32, XMM)","AVX","≤9","1.00","2",""
"VCVTSD2SI (R64, M64)","AVX","[12;≤15]","1.00","2",""
"VCVTSD2SI (R64, XMM)","AVX","≤9","1.00","2",""
"VCVTSD2SS (XMM, XMM, M64)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSD2SS (XMM, XMM, XMM)","AVX","[0;3]","1.00 / 1.00","1","1*FP3"
"VCVTSI2SD (XMM, XMM, M32)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSI2SD (XMM, XMM, M64)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSI2SD (XMM, XMM, R32)","AVX","[0;≤9]","1.00","2",""
"VCVTSI2SD (XMM, XMM, R64)","AVX","[0;≤9]","1.00","2",""
"VCVTSI2SS (XMM, XMM, M32)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSI2SS (XMM, XMM, M64)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSI2SS (XMM, XMM, R32)","AVX","[0;≤9]","1.00","2",""
"VCVTSI2SS (XMM, XMM, R64)","AVX","[0;≤9]","1.00","2",""
"VCVTSS2SD (XMM, XMM, M32)","AVX","[0;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTSS2SD (XMM, XMM, XMM)","AVX","[0;3]","1.00 / 1.00","1","1*FP3"
"VCVTSS2SI (R32, M32)","AVX","[12;≤15]","1.00","2",""
"VCVTSS2SI (R32, XMM)","AVX","≤9","1.00","2",""
"VCVTSS2SI (R64, M32)","AVX","[12;≤15]","1.00","2",""
"VCVTSS2SI (R64, XMM)","AVX","≤9","1.00","2",""
"VCVTTPD2DQ (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTTPD2DQ (XMM, M256)","AVX","≤14","1.00","2",""
"VCVTTPD2DQ (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTTPD2DQ (XMM, YMM)","AVX","6","1.00","2",""
"VCVTTPS2DQ (XMM, M128)","AVX","[≤10;≤11]","1.00 / 1.00","1","1*FP3"
"VCVTTPS2DQ (XMM, XMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTTPS2DQ (YMM, M256)","AVX","≤11","1.00 / 1.00","1","1*FP3"
"VCVTTPS2DQ (YMM, YMM)","AVX","3","1.00 / 1.00","1","1*FP3"
"VCVTTSD2SI (R32, M64)","AVX","[12;≤15]","1.00","2",""
"VCVTTSD2SI (R32, XMM)","AVX","≤9","1.00","2",""
"VCVTTSD2SI (R64, M64)","AVX","[12;≤15]","1.00","2",""
"VCVTTSD2SI (R64, XMM)","AVX","≤9","1.00","2",""
"VCVTTSS2SI (R32, M32)","AVX","[12;≤15]","1.00","2",""
"VCVTTSS2SI (R32, XMM)","AVX","≤9","1.00","2",""
"VCVTTSS2SI (R64, M32)","AVX","[12;≤15]","1.00","2",""
"VCVTTSS2SI (R64, XMM)","AVX","≤9","1.00","2",""
"VDIVPD (XMM, XMM, M128)","AVX","[≤13;≤21]","1.00 / 5.00","1","1*FP3"
"VDIVPD (XMM, XMM, XMM)","AVX","≤13","1.00 / 5.00","1","1*FP3"
"VDIVPD (YMM, YMM, M256)","AVX","[≤13;≤21]","1.00 / 5.00","1","1*FP3"
"VDIVPD (YMM, YMM, YMM)","AVX","≤13","1.00 / 5.00","1","1*FP3"
"VDIVPS (XMM, XMM, M128)","AVX","[≤10;≤18]","1.00 / 3.50","1","1*FP3"
"VDIVPS (XMM, XMM, XMM)","AVX","≤10","1.00 / 3.50","1","1*FP3"
"VDIVPS (YMM, YMM, M256)","AVX","[≤10;≤18]","1.00 / 3.50","1","1*FP3"
"VDIVPS (YMM, YMM, YMM)","AVX","≤10","1.00 / 3.50","1","1*FP3"
"VDIVSD (XMM, XMM, M64)","AVX","[≤13;≤21]","1.00 / 5.00","1","1*FP3"
"VDIVSD (XMM, XMM, XMM)","AVX","≤13","1.00 / 5.00","1","1*FP3"
"VDIVSS (XMM, XMM, M32)","AVX","[≤10;≤18]","1.00 / 3.50","1","1*FP3"
"VDIVSS (XMM, XMM, XMM)","AVX","≤10","1.00 / 3.50","1","1*FP3"
"VDPPD (XMM, XMM, M128, I8)","AVX","[9;≤17]","4.00","5",""
"VDPPD (XMM, XMM, XMM, I8)","AVX","9","3.00","3",""
"VDPPS (XMM, XMM, M128, I8)","AVX","[15;≤23]","5.00","10",""
"VDPPS (XMM, XMM, XMM, I8)","AVX","15","4.00","8",""
"VDPPS (YMM, YMM, M256, I8)","AVX","[15;≤23]","4.00","8",""
"VDPPS (YMM, YMM, YMM, I8)","AVX","15","4.00","7",""
"VEXTRACTF128 (M128, YMM, I8)","AVX","[≤9;≤10]","2.00","2",""
"VEXTRACTF128 (XMM, YMM, I8)","AVX","3","1.00 / 1.00","1","1*FP2"
"VEXTRACTPS (M32, XMM, I8)","AVX","[≤8;≤9]","1.00","2",""
"VEXTRACTPS (R32, XMM, I8)","AVX","≤6","1.00","2",""
"VHADDPD (XMM, XMM, M128)","AVX","[6;≤13]","2.00","4",""
"VHADDPD (XMM, XMM, XMM)","AVX","6","2.00","4",""
"VHADDPD (YMM, YMM, M256)","AVX","[6;≤13]","2.00","4",""
"VHADDPD (YMM, YMM, YMM)","AVX","6","2.00","3",""
"VHADDPS (XMM, XMM, M128)","AVX","[6;≤13]","2.00","4",""
"VHADDPS (XMM, XMM, XMM)","AVX","6","2.00","4",""
"VHADDPS (YMM, YMM, M256)","AVX","[6;≤13]","2.00","4",""
"VHADDPS (YMM, YMM, YMM)","AVX","6","2.00","3",""
"VHSUBPD (XMM, XMM, M128)","AVX","[6;≤13]","2.00","4",""
"VHSUBPD (XMM, XMM, XMM)","AVX","6","2.00","4",""
"VHSUBPD (YMM, YMM, M256)","AVX","[6;≤13]","2.00","4",""
"VHSUBPD (YMM, YMM, YMM)","AVX","6","2.00","3",""
"VHSUBPS (XMM, XMM, M128)","AVX","[6;≤13]","2.00","4",""
"VHSUBPS (XMM, XMM, XMM)","AVX","6","2.00","4",""
"VHSUBPS (YMM, YMM, M256)","AVX","[6;≤13]","2.00","4",""
"VHSUBPS (YMM, YMM, YMM)","AVX","6","2.00","3",""
"VINSERTF128 (YMM, YMM, M128, I8)","AVX","[1;≤9]","1.00 / 1.00","1","1*FP2"
"VINSERTF128 (YMM, YMM, XMM, I8)","AVX","1","1.00 / 1.00","1","1*FP2"
"VINSERTPS (XMM, XMM, M32, I8)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VINSERTPS (XMM, XMM, XMM, I8)","AVX","1","0.50 / 0.50","1","1*FP12"
"VLDDQU (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VLDDQU (YMM, M256)","AVX","≤8","0.50","1",""
"VLDMXCSR (M32)","AVX","","1.00 / 2.00","1","1*FP3"
"VMASKMOVDQU (XMM, XMM)","AVX","≤13","18.00","60",""
"VMASKMOVPD (M128, XMM, XMM)","AVX","[≤0;≤4]","4.00","10",""
"VMASKMOVPD (M256, YMM, YMM)","AVX","[≤0;≤4]","6.00","19",""
"VMASKMOVPD (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMASKMOVPD (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMASKMOVPS (M128, XMM, XMM)","AVX","[≤0;≤4]","6.00","19",""
"VMASKMOVPS (M256, YMM, YMM)","AVX","[≤0;≤4]","12.00","44",""
"VMASKMOVPS (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMASKMOVPS (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXPD (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXPD (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMAXPD (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXPD (YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMAXPS (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXPS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMAXPS (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXPS (YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMAXSD (XMM, XMM, M64)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXSD (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMAXSS (XMM, XMM, M32)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMAXSS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINPD (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINPD (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINPD (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINPD (YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINPS (XMM, XMM, M128)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINPS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINPS (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINPS (YMM, YMM, YMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINSD (XMM, XMM, M64)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINSD (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMINSS (XMM, XMM, M32)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP01"
"VMINSS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP01"
"VMOVAPD (M128, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVAPD (M256, YMM)","AVX","[≤8;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVAPD (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVAPD (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVAPD_28 (XMM, XMM)","AVX","0","0.25","1",""
"VMOVAPD_28 (YMM, YMM)","AVX","0","0.25","1",""
"VMOVAPD_29 (XMM, XMM)","AVX","0","0.25","1",""
"VMOVAPD_29 (YMM, YMM)","AVX","0","0.25","1",""
"VMOVAPS (M128, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVAPS (M256, YMM)","AVX","[≤8;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVAPS (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVAPS (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVAPS_28 (XMM, XMM)","AVX","0","0.25","1",""
"VMOVAPS_28 (YMM, YMM)","AVX","0","0.25","1",""
"VMOVAPS_29 (XMM, XMM)","AVX","0","0.25","1",""
"VMOVAPS_29 (YMM, YMM)","AVX","0","0.25","1",""
"VMOVD (M32, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVD (R32, XMM)","AVX","≤5","1.00 / 1.00","1","1*FP2"
"VMOVD (XMM, M32)","AVX","[≤7;≤8]","0.50","1",""
"VMOVD (XMM, R32)","AVX","≤5","1.00","1",""
"VMOVDDUP (XMM, M64)","AVX","[≤7;≤8]","0.50","1",""
"VMOVDDUP (XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP12"
"VMOVDDUP (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVDDUP (YMM, YMM)","AVX","3","0.50 / 0.50","1","1*FP12"
"VMOVDQA (M128, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVDQA (M256, YMM)","AVX","[≤8;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVDQA (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVDQA (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVDQA_6F (XMM, XMM)","AVX","0","0.25","1",""
"VMOVDQA_6F (YMM, YMM)","AVX","0","0.25","1",""
"VMOVDQA_7F (XMM, XMM)","AVX","0","0.25","1",""
"VMOVDQA_7F (YMM, YMM)","AVX","0","0.25","1",""
"VMOVDQU (M128, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVDQU (M256, YMM)","AVX","[≤8;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVDQU (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVDQU (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVDQU_6F (XMM, XMM)","AVX","0","0.25","1",""
"VMOVDQU_6F (YMM, YMM)","AVX","0","0.25","1",""
"VMOVDQU_7F (XMM, XMM)","AVX","0","0.25","1",""
"VMOVDQU_7F (YMM, YMM)","AVX","0","0.25","1",""
"VMOVHLPS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP12"
"VMOVHPD (M64, XMM)","AVX","[≤8;≤9]","1.00","2",""
"VMOVHPD (XMM, XMM, M64)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VMOVHPS (M64, XMM)","AVX","[≤8;≤9]","1.00","2",""
"VMOVHPS (XMM, XMM, M64)","AVX","[1;≤9]","0.50 / 0.50","1","1*FP12"
"VMOVLHPS (XMM, XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP12"
"VMOVLPD (M64, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVLPD (XMM, XMM, M64)","AVX","[0;≤9]","0.25 / 0.50","1","1*FP0123"
"VMOVLPS (M64, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVLPS (XMM, XMM, M64)","AVX","[0;≤9]","0.25 / 0.50","1","1*FP0123"
"VMOVMSKPD (R32, XMM)","AVX","≤5","1.00 / 1.00","1","1*FP2"
"VMOVMSKPD (R32, YMM)","AVX","≤7","1.00 / 1.00","1","1*FP2"
"VMOVMSKPS (R32, XMM)","AVX","≤5","1.00 / 1.00","1","1*FP2"
"VMOVMSKPS (R32, YMM)","AVX","≤7","1.00 / 1.00","1","1*FP2"
"VMOVNTDQ (M128, XMM)","AVX","[≤1182;≤1193]","1.00 / 1.00","1","1*FP2"
"VMOVNTDQ (M256, YMM)","AVX","[≤1182;≤1192]","1.00 / 1.00","1","1*FP2"
"VMOVNTDQA (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVNTPD (M128, XMM)","AVX","[≤1175;≤1187]","1.00 / 1.00","1","1*FP2"
"VMOVNTPD (M256, YMM)","AVX","[≤1182;≤1185]","1.00 / 1.00","1","1*FP2"
"VMOVNTPS (M128, XMM)","AVX","[≤1181;≤1185]","1.00 / 1.00","1","1*FP2"
"VMOVNTPS (M256, YMM)","AVX","[≤1172;≤1193]","1.00 / 1.00","1","1*FP2"
"VMOVQ (M64, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVQ (R64, XMM)","AVX","≤5","1.00 / 1.00","1","1*FP2"
"VMOVQ (XMM, M64)","AVX","[≤7;≤8]","0.50","1",""
"VMOVQ (XMM, R64)","AVX","≤5","1.00","1",""
"VMOVQ_7E (XMM, XMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VMOVQ_D6 (XMM, XMM)","AVX","1","0.25 / 0.25","1","1*FP0123"
"VMOVSD (M64, XMM)","AVX","[≤7;≤9]","1.00 / 1.00","1","1*FP2"
"VMOVSD (XMM, M64)","AVX","[≤7;≤8]","0.50","1",""
"VMOVSD_10 (XMM, XMM, XMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VMOVSD_11 (XMM, XMM, XMM)","AVX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VMOVSHDUP (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVSHDUP (XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP12"
"VMOVSHDUP (YMM, M256)","AVX","≤8","0.50","1",""
"VMOVSHDUP (YMM, YMM)","AVX","3","0.50 / 0.50","1","1*FP12"
"VMOVSLDUP (XMM, M128)","AVX","[≤7;≤8]","0.50","1",""
"VMOVSLDUP (XMM, XMM)","AVX","1","0.50 / 0.50","1","1*FP12"
