"instruction","family","latency","throughput","uops","ports"
"VPMAXUB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMAXUB (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMAXUD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMAXUD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMAXUW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMAXUW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINSB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINSB (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINSD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINSD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINSW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINSW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINUB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINUB (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINUD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINUD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMINUW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPMINUW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPMOVMSKB (R32, YMM)","AVX2","≤9","1.00","1",""
"VPMOVSXBD (YMM, M64)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXBD (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVSXBQ (YMM, M32)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXBQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVSXBW (YMM, M128)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXBW (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVSXDQ (YMM, M128)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXDQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVSXWD (YMM, M128)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXWD (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVSXWQ (YMM, M64)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVSXWQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXBD (YMM, M64)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVZXBD (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXBQ (YMM, M32)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVZXBQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXBW (YMM, M128)","AVX2","[≤8;≤11]","0.69","2",""
"VPMOVZXBW (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXDQ (YMM, M128)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVZXDQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXWD (YMM, M128)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVZXWD (YMM, XMM)","AVX2","1","0.67","2",""
"VPMOVZXWQ (YMM, M64)","AVX2","[≤8;≤11]","0.65","2",""
"VPMOVZXWQ (YMM, XMM)","AVX2","1","0.67","2",""
"VPMULDQ (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULDQ (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHRSW (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULHRSW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHUW (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULHUW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHW (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULHW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULLD (YMM, YMM, M256)","AVX2","[6;≤14]","4.00","2",""
"VPMULLD (YMM, YMM, YMM)","AVX2","5","4.00","2",""
"VPMULLW (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULLW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULUDQ (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPMULUDQ (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPOR (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPOR (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSADBW (YMM, YMM, M256)","AVX2","[4;≤14]","2.00","2",""
"VPSADBW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPSHUFB (YMM, YMM, M256)","AVX2","[2;≤11]","2.00","2",""
"VPSHUFB (YMM, YMM, YMM)","AVX2","2","2.00","2",""
"VPSHUFD (YMM, M256, I8)","AVX2","[≤9;≤11]","1.00","2",""
"VPSHUFD (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSHUFHW (YMM, M256, I8)","AVX2","[≤9;≤11]","1.00","2",""
"VPSHUFHW (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSHUFLW (YMM, M256, I8)","AVX2","[≤9;≤11]","1.00","2",""
"VPSHUFLW (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSIGNB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSIGNB (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSIGND (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSIGND (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSIGNW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSIGNW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSLLD (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSLLD (YMM, YMM, M128)","AVX2","[3;≤11]","0.65","2",""
"VPSLLD (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSLLDQ (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSLLQ (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSLLQ (YMM, YMM, M128)","AVX2","[3;≤11]","0.65","2",""
"VPSLLQ (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSLLVD (XMM, XMM, M128)","AVX2","[1;≤11]","0.50","1",""
"VPSLLVD (XMM, XMM, XMM)","AVX2","1","0.33","1",""
"VPSLLVD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSLLVD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSLLVQ (XMM, XMM, M128)","AVX2","[1;≤11]","0.50","1",""
"VPSLLVQ (XMM, XMM, XMM)","AVX2","1","0.33","1",""
"VPSLLVQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSLLVQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSLLW (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSLLW (YMM, YMM, M128)","AVX2","[3;≤11]","0.67","2",""
"VPSLLW (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSRAD (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRAD (YMM, YMM, M128)","AVX2","[3;≤11]","0.65","2",""
"VPSRAD (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSRAVD (XMM, XMM, M128)","AVX2","[1;≤11]","0.50","1",""
"VPSRAVD (XMM, XMM, XMM)","AVX2","1","0.33","1",""
"VPSRAVD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSRAVD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSRAW (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRAW (YMM, YMM, M128)","AVX2","[3;≤11]","0.67","2",""
"VPSRAW (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSRLD (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRLD (YMM, YMM, M128)","AVX2","[3;≤11]","0.65","2",""
"VPSRLD (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSRLDQ (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRLQ (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRLQ (YMM, YMM, M128)","AVX2","[3;≤11]","0.67","2",""
"VPSRLQ (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSRLVD (XMM, XMM, M128)","AVX2","[1;≤11]","0.50","1",""
"VPSRLVD (XMM, XMM, XMM)","AVX2","1","0.33","1",""
"VPSRLVD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSRLVD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSRLVQ (XMM, XMM, M128)","AVX2","[1;≤11]","0.50","1",""
"VPSRLVQ (XMM, XMM, XMM)","AVX2","1","0.33","1",""
"VPSRLVQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSRLVQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPSRLW (YMM, YMM, I8)","AVX2","2","0.67","2",""
"VPSRLW (YMM, YMM, M128)","AVX2","[3;≤11]","0.65","2",""
"VPSRLW (YMM, YMM, XMM)","AVX2","[1;2]","0.67","2",""
"VPSUBB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBB (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBD (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBQ (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBSB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBSB (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBSW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBSW (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBUSB (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBUSB (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBUSW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBUSW (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPSUBW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPSUBW (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VPUNPCKHBW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKHBW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKHDQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKHDQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKHQDQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKHQDQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKHWD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKHWD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKLBW (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKLBW (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKLDQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKLDQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKLQDQ (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKLQDQ (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPUNPCKLWD (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPUNPCKLWD (YMM, YMM, YMM)","AVX2","2","0.67","2",""
"VPXOR (YMM, YMM, M256)","AVX2","[2;≤11]","1.00","2",""
"VPXOR (YMM, YMM, YMM)","AVX2","[0;2]","0.67","2",""
"VGATHERDPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤5;≤23]","28.17","37",""
"VGATHERDPD (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤7;28]","30.17","54",""
"VGATHERDPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤5;≤22]","24.17","40",""
"VGATHERDPS (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤6;≤33]","30.17","68",""
"VGATHERQPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[4;≤17]","21.03","26",""
"VGATHERQPD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤5;≤24]","22.17","40",""
"VGATHERQPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[5;≤21]","31.17","35",""
"VGATHERQPS (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤5;≤25]","29.17","52",""
"VPGATHERDD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤5;≤22]","24.17","40",""
"VPGATHERDD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤6;≤33]","30.17","68",""
"VPGATHERDQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤5;≤23]","28.17","37",""
"VPGATHERDQ (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤6;28]","30.17","54",""
"VPGATHERQD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[5;≤21]","31.17","35",""
"VPGATHERQD (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤5;≤24]","29.17","52",""
"VPGATHERQQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤4;≤17]","21.00","26",""
"VPGATHERQQ (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤5;≤24]","22.17","40",""
"VPDPBUSD_VEX (XMM, XMM, M128)","AVX_VNNI","[4;≤14]","1.00","1",""
"VPDPBUSD_VEX (XMM, XMM, XMM)","AVX_VNNI","4","1.00","1",""
"VPDPBUSD_VEX (YMM, YMM, M256)","AVX_VNNI","[4;≤14]","2.00","2",""
"VPDPBUSD_VEX (YMM, YMM, YMM)","AVX_VNNI","[4;5]","2.00","2",""
"VPDPBUSDS_VEX (XMM, XMM, M128)","AVX_VNNI","[4;≤14]","1.00","1",""
"VPDPBUSDS_VEX (XMM, XMM, XMM)","AVX_VNNI","4","1.00","1",""
"VPDPBUSDS_VEX (YMM, YMM, M256)","AVX_VNNI","[4;≤14]","2.00","2",""
"VPDPBUSDS_VEX (YMM, YMM, YMM)","AVX_VNNI","[4;5]","2.00","2",""
"VPDPWSSD_VEX (XMM, XMM, M128)","AVX_VNNI","[4;≤14]","1.00","1",""
"VPDPWSSD_VEX (XMM, XMM, XMM)","AVX_VNNI","4","1.00","1",""
"VPDPWSSD_VEX (YMM, YMM, M256)","AVX_VNNI","[4;≤14]","2.00","2",""
"VPDPWSSD_VEX (YMM, YMM, YMM)","AVX_VNNI","[4;5]","2.00","2",""
"VPDPWSSDS_VEX (XMM, XMM, M128)","AVX_VNNI","[4;≤14]","1.00","1",""
"VPDPWSSDS_VEX (XMM, XMM, XMM)","AVX_VNNI","4","1.00","1",""
"VPDPWSSDS_VEX (YMM, YMM, M256)","AVX_VNNI","[4;≤14]","2.00","2",""
"VPDPWSSDS_VEX (YMM, YMM, YMM)","AVX_VNNI","[4;5]","2.00","2",""
"VAESDEC (XMM, XMM, M128)","AVXAES","[4;≤14]","0.50","1",""
"VAESDEC (XMM, XMM, XMM)","AVXAES","4","0.50","1",""
"VAESDECLAST (XMM, XMM, M128)","AVXAES","[4;≤14]","0.50","1",""
"VAESDECLAST (XMM, XMM, XMM)","AVXAES","4","0.50","1",""
"VAESENC (XMM, XMM, M128)","AVXAES","[4;≤14]","0.50","1",""
"VAESENC (XMM, XMM, XMM)","AVXAES","4","0.50","1",""
"VAESENCLAST (XMM, XMM, M128)","AVXAES","[4;≤14]","0.50","1",""
"VAESENCLAST (XMM, XMM, XMM)","AVXAES","4","0.50","1",""
"VAESIMC (XMM, M128)","AVXAES","[≤11;≤14]","0.50","1",""
"VAESIMC (XMM, XMM)","AVXAES","4","0.50","1",""
"VAESKEYGENASSIST (XMM, M128, I8)","AVXAES","[≤11;≤14]","0.50","1",""
"VAESKEYGENASSIST (XMM, XMM, I8)","AVXAES","4","0.50","1",""
"ADC (AL, 0)","BASE","[1;2]","0.50","1",""
"ADC (AL, I8)","BASE","[1;2]","0.50","1",""
"ADC (AX, I16)","BASE","[1;2]","0.50","1",""
"ADC (EAX, I32)","BASE","[1;2]","0.50","1",""
"ADC (M16, 0)","BASE","[0;≤9]","0.56","1",""
"ADC (M16, I16)","BASE","[0;≤6]","0.53","1",""
"ADC (M16, I8)","BASE","[0;≤6]","0.52","1",""
"ADC (M16, R16)","BASE","[0;≤7]","0.75","1",""
"ADC (M32, 0)","BASE","[0;2]","0.50","1",""
"ADC (M32, I32)","BASE","[0;≤4]","0.57","1",""
"ADC (M32, I8)","BASE","[0;≤3]","0.50","1",""
"ADC (M32, R32)","BASE","[0;≤6]","0.75","1",""
"ADC (M64, 0)","BASE","[0;2]","0.54","1",""
"ADC (M64, I32)","BASE","[0;≤5]","0.57","1",""
"ADC (M64, I8)","BASE","[0;≤3]","0.50","1",""
"ADC (M64, R64)","BASE","[0;≤6]","0.75","1",""
"ADC (M8, 0)","BASE","[0;≤6]","0.54","1",""
"ADC (M8, I8)","BASE","[0;≤6]","0.53","1",""
"ADC (M8, R8h)","BASE","[0;≤7]","0.75","1",""
"ADC (M8, R8l)","BASE","[0;≤7]","0.75","1",""
"ADC (R16, 0)","BASE","[1;2]","0.50","1",""
"ADC (R16, I16)","BASE","[1;2]","0.50","1",""
"ADC (R16, I8)","BASE","[1;2]","0.50","1",""
"ADC (R16, M16)","BASE","[1;6]","0.75","1",""
"ADC (R32, 0)","BASE","[1;2]","0.50","1",""
"ADC (R32, I32)","BASE","[1;2]","0.50","1",""
"ADC (R32, I8)","BASE","[1;2]","0.50","1",""
"ADC (R32, M32)","BASE","[1;6]","0.75","1",""
"ADC (R64, 0)","BASE","[1;2]","0.50","1",""
"ADC (R64, I32)","BASE","[1;2]","0.50","1",""
"ADC (R64, I8)","BASE","[1;2]","0.50","1",""
"ADC (R64, M64)","BASE","[1;6]","0.75","1",""
"ADC (R8h, 0)","BASE","[1;2]","0.50","1",""
"ADC (R8h, I8)","BASE","[1;2]","0.50","1",""
"ADC (R8h, M8)","BASE","[1;6]","0.75","1",""
"ADC (R8l, M8)","BASE","[1;6]","0.75","1",""
"ADC (RAX, I32)","BASE","[1;2]","0.50","1",""
"ADC_10 (R8h, R8h)","BASE","[1;2]","0.75","1",""
"ADC_10 (R8h, R8l)","BASE","[1;2]","0.75","1",""
"ADC_10 (R8l, R8h)","BASE","[1;2]","0.75","1",""
"ADC_10 (R8l, R8l)","BASE","[1;2]","0.75","1",""
"ADC_11 (R16, R16)","BASE","[1;2]","0.75","1",""
"ADC_11 (R32, R32)","BASE","[1;2]","0.75","1",""
"ADC_11 (R64, R64)","BASE","[1;2]","0.75","1",""
"ADC_12 (R8h, R8h)","BASE","[1;2]","0.75","1",""
"ADC_12 (R8h, R8l)","BASE","[1;2]","0.75","1",""
"ADC_12 (R8l, R8h)","BASE","[1;2]","0.75","1",""
"ADC_12 (R8l, R8l)","BASE","[1;2]","0.75","1",""
"ADC_13 (R16, R16)","BASE","[1;2]","0.75","1",""
"ADC_13 (R32, R32)","BASE","[1;2]","0.75","1",""
"ADC_13 (R64, R64)","BASE","[1;2]","0.75","1",""
"ADC_LOCK (M16, 0)","BASE","[12;≤22]","18.00","1",""
"ADC_LOCK (M16, I16)","BASE","[12;≤22]","18.00","1",""
"ADC_LOCK (M16, I8)","BASE","[12;≤22]","18.00","1",""
"ADC_LOCK (M16, R16)","BASE","[13;≤23]","18.00","1",""
"ADC_LOCK (M32, 0)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M32, I32)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M32, I8)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M32, R32)","BASE","[13;≤22]","18.00","1",""
"ADC_LOCK (M64, 0)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M64, I32)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M64, I8)","BASE","[12;≤21]","18.00","1",""
"ADC_LOCK (M64, R64)","BASE","[13;≤22]","18.00","1",""
"ADC_LOCK (M8, 0)","BASE","[12;≤22]","18.00","1",""
"ADC_LOCK (M8, I8)","BASE","[12;≤22]","18.00","1",""
"ADC_LOCK (M8, R8h)","BASE","[13;≤23]","18.00","1",""
"ADC_LOCK (M8, R8l)","BASE","[13;≤23]","18.00","1",""
"ADC_R0 (R8l, 0)","BASE","[1;2]","0.50","1",""
"ADC_R0 (R8l, I8)","BASE","[1;2]","0.50","1",""
"ADC_R4 (R8l, 0)","BASE","[1;2]","0.50","1",""
"ADC_R4 (R8l, I8)","BASE","[1;2]","0.50","1",""
"ADD (AL, 0)","BASE","1","0.50","1",""
"ADD (AL, I8)","BASE","1","0.50","1",""
"ADD (AX, I16)","BASE","1","0.50","1",""
"ADD (EAX, I32)","BASE","1","0.50","1",""
"ADD (M16, 0)","BASE","[0;≤4]","0.50","1",""
"ADD (M16, I16)","BASE","[0;≤4]","0.50","1",""
"ADD (M16, I8)","BASE","[0;≤6]","0.50","1",""
"ADD (M16, R16)","BASE","[0;≤4]","0.50","1",""
"ADD (M32, 0)","BASE","[0;≤6]","0.50","1",""
"ADD (M32, I32)","BASE","[0;≤2]","0.50","1",""
"ADD (M32, I8)","BASE","[0;≤4]","0.50","1",""
"ADD (M32, R32)","BASE","[0;≤3]","0.50","1",""
"ADD (M64, 0)","BASE","[0;≤3]","0.50","1",""
"ADD (M64, I32)","BASE","[0;≤3]","0.50","1",""
"ADD (M64, I8)","BASE","[0;≤2]","0.50","1",""
"ADD (M64, R64)","BASE","[0;≤6]","0.50","1",""
"ADD (M8, 0)","BASE","[0;≤7]","0.50","1",""
"ADD (M8, I8)","BASE","[0;≤5]","0.50","1",""
"ADD (M8, R8h)","BASE","[0;≤8]","0.52","1",""
"ADD (M8, R8l)","BASE","[0;≤4]","0.50","1",""
"ADD (R16, 0)","BASE","1","0.25","1",""
"ADD (R16, I16)","BASE","1","0.25","1",""
"ADD (R16, I8)","BASE","1","0.25","1",""
"ADD (R16, M16)","BASE","[≤1;5]","0.50","1",""
"ADD (R32, 0)","BASE","1","0.25","1",""
"ADD (R32, I32)","BASE","1","0.25","1",""
"ADD (R32, I8)","BASE","1","0.25","1",""
"ADD (R32, M32)","BASE","[≤1;5]","0.50","1",""
"ADD (R64, 0)","BASE","1","0.25","1",""
"ADD (R64, I32)","BASE","1","0.25","1",""
"ADD (R64, I8)","BASE","1","0.25","1",""
"ADD (R64, M64)","BASE","[≤1;5]","0.50","1",""
"ADD (R8h, 0)","BASE","1","0.30","1",""
"ADD (R8h, I8)","BASE","1","0.30","1",""
"ADD (R8h, M8)","BASE","[≤1;5]","0.50","1",""
"ADD (R8l, M8)","BASE","[≤1;5]","0.50","1",""
"ADD (RAX, I32)","BASE","1","0.50","1",""
"ADD_00 (R8h, R8h)","BASE","1","0.40","1",""
"ADD_00 (R8h, R8l)","BASE","1","0.40","1",""
"ADD_00 (R8l, R8h)","BASE","1","0.40","1",""
"ADD_00 (R8l, R8l)","BASE","1","0.25","1",""
"ADD_01 (R16, R16)","BASE","1","0.25","1",""
"ADD_01 (R32, R32)","BASE","1","0.25","1",""
"ADD_01 (R64, R64)","BASE","1","0.25","1",""
"ADD_02 (R8h, R8h)","BASE","1","0.40","1",""
"ADD_02 (R8h, R8l)","BASE","1","0.40","1",""
"ADD_02 (R8l, R8h)","BASE","1","0.40","1",""
"ADD_02 (R8l, R8l)","BASE","1","0.25","1",""
"ADD_03 (R16, R16)","BASE","1","0.25","1",""
"ADD_03 (R32, R32)","BASE","1","0.25","1",""
"ADD_03 (R64, R64)","BASE","1","0.25","1",""
"ADD_LOCK (M16, 0)","BASE","[≤14;≤22]","18.00","1",""
"ADD_LOCK (M16, I16)","BASE","[≤14;≤22]","18.00","1",""
"ADD_LOCK (M16, I8)","BASE","[≤14;≤22]","18.00","1",""
"ADD_LOCK (M16, R16)","BASE","[12;≤22]","18.00","1",""
"ADD_LOCK (M32, 0)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M32, I32)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M32, I8)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M32, R32)","BASE","[12;≤21]","18.00","1",""
"ADD_LOCK (M64, 0)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M64, I32)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M64, I8)","BASE","[≤14;≤21]","18.00","1",""
"ADD_LOCK (M64, R64)","BASE","[12;≤21]","18.00","1",""
"ADD_LOCK (M8, 0)","BASE","[≤14;≤22]","18.00","1",""
"ADD_LOCK (M8, I8)","BASE","[≤14;≤22]","18.00","1",""
"ADD_LOCK (M8, R8h)","BASE","[12;≤22]","18.00","1",""
"ADD_LOCK (M8, R8l)","BASE","[12;≤22]","18.00","1",""
"ADD_R0 (R8l, 0)","BASE","1","0.25","1",""
"ADD_R0 (R8l, I8)","BASE","1","0.25","1",""
"ADD_R4 (R8l, 0)","BASE","1","0.27","1",""
"ADD_R4 (R8l, I8)","BASE","1","0.27","1",""
"AND (AL, 0)","BASE","1","0.50","1",""
"AND (AL, I8)","BASE","1","0.50","1",""
"AND (AX, I16)","BASE","1","0.50","1",""
"AND (EAX, I32)","BASE","1","0.50","1",""
"AND (M16, 0)","BASE","[0;≤6]","0.50","1",""
"AND (M16, I16)","BASE","[0;≤4]","0.50","1",""
"AND (M16, I8)","BASE","[0;≤4]","0.50","1",""
"AND (M16, R16)","BASE","[0;≤5]","0.50","1",""
"AND (M32, 0)","BASE","[0;≤3]","0.50","1",""
"AND (M32, I32)","BASE","[0;≤3]","0.50","1",""
"AND (M32, I8)","BASE","[0;≤3]","0.50","1",""
"AND (M32, R32)","BASE","[0;≤2]","0.50","1",""
"AND (M64, 0)","BASE","[0;≤3]","0.50","1",""
"AND (M64, I32)","BASE","[0;≤3]","0.50","1",""
"AND (M64, I8)","BASE","[0;≤4]","0.50","1",""
"AND (M64, R64)","BASE","[0;≤2]","0.50","1",""
"AND (M8, 0)","BASE","[0;≤5]","0.50","1",""
"AND (M8, I8)","BASE","[0;≤4]","0.50","1",""
"AND (M8, R8h)","BASE","[0;≤4]","0.50","1",""
"AND (M8, R8l)","BASE","[0;≤4]","0.50","1",""
"AND (R16, 0)","BASE","1","0.25","1",""
"AND (R16, I16)","BASE","1","0.25","1",""
"AND (R16, I8)","BASE","1","0.25","1",""
"AND (R16, M16)","BASE","[≤1;5]","0.50","1",""
"AND (R32, 0)","BASE","1","0.25","1",""
"AND (R32, I32)","BASE","1","0.25","1",""
"AND (R32, I8)","BASE","1","0.25","1",""
"AND (R32, M32)","BASE","[≤1;5]","0.50","1",""
"AND (R64, 0)","BASE","1","0.25","1",""
"AND (R64, I32)","BASE","1","0.25","1",""
"AND (R64, I8)","BASE","1","0.25","1",""
"AND (R64, M64)","BASE","[≤1;5]","0.50","1",""
"AND (R8h, 0)","BASE","1","0.30","1",""
"AND (R8h, I8)","BASE","1","0.30","1",""
"AND (R8h, M8)","BASE","[≤1;5]","0.50","1",""
"AND (R8l, M8)","BASE","[≤1;5]","0.50","1",""
